"STATION_NUMBER","Date","Parameter","Value","Symbol"
"04LG004",1984-08-07,"Flow",508,NA
"04LG004",1984-08-08,"Flow",497,NA
"04LG004",1984-08-09,"Flow",454,NA
"04LG004",1984-08-10,"Flow",439,NA
"04LG004",1984-08-11,"Flow",626,NA
"04LG004",1984-08-12,"Flow",577,NA
"04LG004",1984-08-13,"Flow",521,NA
"04LG004",1984-08-14,"Flow",496,NA
"04LG004",1984-08-15,"Flow",468,NA
"04LG004",1984-08-16,"Flow",427,NA
"04LG004",1984-08-17,"Flow",382,NA
"04LG004",1984-08-18,"Flow",344,NA
"04LG004",1984-08-19,"Flow",300,NA
"04LG004",1984-08-20,"Flow",294,NA
"04LG004",1984-08-21,"Flow",283,NA
"04LG004",1984-08-22,"Flow",322,NA
"04LG004",1984-08-23,"Flow",248,NA
"04LG004",1984-08-24,"Flow",232,NA
"04LG004",1984-08-25,"Flow",225,NA
"04LG004",1984-08-26,"Flow",214,"E"
"04LG004",1984-08-27,"Flow",203,"E"
"04LG004",1984-08-28,"Flow",211,"E"
"04LG004",1984-08-29,"Flow",192,"E"
"04LG004",1984-08-30,"Flow",180,"E"
"04LG004",1984-08-31,"Flow",192,"E"
"04LG004",1984-09-01,"Flow",184,"E"
"04LG004",1984-09-02,"Flow",174,"E"
"04LG004",1984-09-03,"Flow",160,"E"
"04LG004",1984-09-04,"Flow",132,"E"
"04LG004",1984-09-05,"Flow",94,"E"
"04LG004",1984-09-06,"Flow",148,"E"
"04LG004",1984-09-07,"Flow",152,"E"
"04LG004",1984-09-08,"Flow",149,"E"
"04LG004",1984-09-09,"Flow",140,"E"
"04LG004",1984-09-10,"Flow",160,"E"
"04LG004",1984-09-11,"Flow",167,"E"
"04LG004",1984-09-12,"Flow",143,"E"
"04LG004",1984-09-13,"Flow",159,"E"
"04LG004",1984-09-14,"Flow",155,"E"
"04LG004",1984-09-15,"Flow",171,"E"
"04LG004",1984-09-16,"Flow",169,"E"
"04LG004",1984-09-17,"Flow",190,"E"
"04LG004",1984-09-18,"Flow",220,NA
"04LG004",1984-09-19,"Flow",177,"E"
"04LG004",1984-09-20,"Flow",179,"E"
"04LG004",1984-09-21,"Flow",181,"E"
"04LG004",1984-09-22,"Flow",188,"E"
"04LG004",1984-09-23,"Flow",185,"E"
"04LG004",1984-09-24,"Flow",195,"E"
"04LG004",1984-09-25,"Flow",206,NA
"04LG004",1984-09-26,"Flow",218,"E"
"04LG004",1984-09-27,"Flow",233,NA
"04LG004",1984-09-28,"Flow",272,NA
"04LG004",1984-09-29,"Flow",327,NA
"04LG004",1984-09-30,"Flow",303,NA
"04LG004",1984-10-01,"Flow",292,NA
"04LG004",1984-10-02,"Flow",311,NA
"04LG004",1984-10-03,"Flow",348,NA
"04LG004",1984-10-04,"Flow",347,NA
"04LG004",1984-10-05,"Flow",360,NA
"04LG004",1984-10-06,"Flow",343,NA
"04LG004",1984-10-07,"Flow",339,NA
"04LG004",1984-10-08,"Flow",331,NA
"04LG004",1984-10-09,"Flow",336,NA
"04LG004",1984-10-10,"Flow",326,NA
"04LG004",1984-10-11,"Flow",319,NA
"04LG004",1984-10-12,"Flow",306,NA
"04LG004",1984-10-13,"Flow",289,NA
"04LG004",1984-10-14,"Flow",271,NA
"04LG004",1984-10-15,"Flow",229,NA
"04LG004",1984-10-16,"Flow",258,NA
"04LG004",1984-10-17,"Flow",240,NA
"04LG004",1984-10-18,"Flow",238,NA
"04LG004",1984-10-19,"Flow",205,"E"
"04LG004",1984-10-20,"Flow",241,NA
"04LG004",1984-10-21,"Flow",241,NA
"04LG004",1984-10-22,"Flow",250,NA
"04LG004",1984-10-23,"Flow",266,NA
"04LG004",1984-10-24,"Flow",265,NA
"04LG004",1984-10-25,"Flow",307,NA
"04LG004",1984-10-26,"Flow",318,NA
"04LG004",1984-10-27,"Flow",332,NA
"04LG004",1984-10-28,"Flow",366,NA
"04LG004",1984-10-29,"Flow",368,NA
"04LG004",1984-10-30,"Flow",441,NA
"04LG004",1984-10-31,"Flow",446,NA
"04LG004",1984-11-01,"Flow",442,NA
"04LG004",1984-11-02,"Flow",453,NA
"04LG004",1984-11-03,"Flow",588,NA
"04LG004",1984-11-04,"Flow",770,NA
"04LG004",1984-11-05,"Flow",813,NA
"04LG004",1984-11-06,"Flow",798,NA
"04LG004",1984-11-07,"Flow",791,NA
"04LG004",1984-11-08,"Flow",790,NA
"04LG004",1984-11-09,"Flow",798,NA
"04LG004",1984-11-10,"Flow",750,NA
"04LG004",1984-11-11,"Flow",712,NA
"04LG004",1984-11-12,"Flow",645,NA
"04LG004",1984-11-13,"Flow",661,NA
"04LG004",1984-11-14,"Flow",667,NA
"04LG004",1984-11-15,"Flow",639,NA
"04LG004",1984-11-16,"Flow",643,NA
"04LG004",1984-11-17,"Flow",586,NA
"04LG004",1984-11-18,"Flow",422,NA
"04LG004",1984-11-19,"Flow",520,"B"
"04LG004",1984-11-20,"Flow",455,"B"
"04LG004",1984-11-21,"Flow",460,"B"
"04LG004",1984-11-22,"Flow",440,"B"
"04LG004",1984-11-23,"Flow",425,"B"
"04LG004",1984-11-24,"Flow",423,"B"
"04LG004",1984-11-25,"Flow",421,"B"
"04LG004",1984-11-26,"Flow",420,"B"
"04LG004",1984-11-27,"Flow",420,"B"
"04LG004",1984-11-28,"Flow",422,"B"
"04LG004",1984-11-29,"Flow",424,"B"
"04LG004",1984-11-30,"Flow",438,"B"
"04LG004",1984-12-01,"Flow",442,"B"
"04LG004",1984-12-02,"Flow",450,"B"
"04LG004",1984-12-03,"Flow",459,"B"
"04LG004",1984-12-04,"Flow",462,"B"
"04LG004",1984-12-05,"Flow",468,"B"
"04LG004",1984-12-06,"Flow",455,"B"
"04LG004",1984-12-07,"Flow",424,"B"
"04LG004",1984-12-08,"Flow",422,"B"
"04LG004",1984-12-09,"Flow",433,"B"
"04LG004",1984-12-10,"Flow",458,"B"
"04LG004",1984-12-11,"Flow",485,"B"
"04LG004",1984-12-12,"Flow",520,"B"
"04LG004",1984-12-13,"Flow",465,"B"
"04LG004",1984-12-14,"Flow",440,"B"
"04LG004",1984-12-15,"Flow",440,"B"
"04LG004",1984-12-16,"Flow",350,"B"
"04LG004",1984-12-17,"Flow",435,"B"
"04LG004",1984-12-18,"Flow",508,"B"
"04LG004",1984-12-19,"Flow",500,"B"
"04LG004",1984-12-20,"Flow",515,"B"
"04LG004",1984-12-21,"Flow",540,"B"
"04LG004",1984-12-22,"Flow",535,"B"
"04LG004",1984-12-23,"Flow",475,"B"
"04LG004",1984-12-24,"Flow",505,"B"
"04LG004",1984-12-25,"Flow",500,"B"
"04LG004",1984-12-26,"Flow",440,"B"
"04LG004",1984-12-27,"Flow",437,"B"
"04LG004",1984-12-28,"Flow",420,"B"
"04LG004",1984-12-29,"Flow",395,"B"
"04LG004",1984-12-30,"Flow",360,"B"
"04LG004",1984-12-31,"Flow",385,"B"
"04LG004",1985-01-01,"Flow",365,"B"
"04LG004",1985-01-02,"Flow",340,"B"
"04LG004",1985-01-03,"Flow",315,"B"
"04LG004",1985-01-04,"Flow",300,"B"
"04LG004",1985-01-05,"Flow",295,"B"
"04LG004",1985-01-06,"Flow",285,"B"
"04LG004",1985-01-07,"Flow",295,"B"
"04LG004",1985-01-08,"Flow",310,"B"
"04LG004",1985-01-09,"Flow",295,"B"
"04LG004",1985-01-10,"Flow",280,"B"
"04LG004",1985-01-11,"Flow",270,"B"
"04LG004",1985-01-12,"Flow",275,"B"
"04LG004",1985-01-13,"Flow",238,"B"
"04LG004",1985-01-14,"Flow",245,"B"
"04LG004",1985-01-15,"Flow",230,"B"
"04LG004",1985-01-16,"Flow",255,"B"
"04LG004",1985-01-17,"Flow",225,"B"
"04LG004",1985-01-18,"Flow",230,"B"
"04LG004",1985-01-19,"Flow",210,"B"
"04LG004",1985-01-20,"Flow",215,"B"
"04LG004",1985-01-21,"Flow",265,"B"
"04LG004",1985-01-22,"Flow",215,"B"
"04LG004",1985-01-23,"Flow",200,"B"
"04LG004",1985-01-24,"Flow",240,"B"
"04LG004",1985-01-25,"Flow",245,"B"
"04LG004",1985-01-26,"Flow",255,"B"
"04LG004",1985-01-27,"Flow",260,"B"
"04LG004",1985-01-28,"Flow",200,"B"
"04LG004",1985-01-29,"Flow",220,"B"
"04LG004",1985-01-30,"Flow",220,"B"
"04LG004",1985-01-31,"Flow",225,"B"
"04LG004",1985-02-01,"Flow",235,"B"
"04LG004",1985-02-02,"Flow",220,"B"
"04LG004",1985-02-03,"Flow",220,"B"
"04LG004",1985-02-04,"Flow",222,"B"
"04LG004",1985-02-05,"Flow",212,"B"
"04LG004",1985-02-06,"Flow",205,"B"
"04LG004",1985-02-07,"Flow",210,"B"
"04LG004",1985-02-08,"Flow",215,"B"
"04LG004",1985-02-09,"Flow",205,"B"
"04LG004",1985-02-10,"Flow",198,"B"
"04LG004",1985-02-11,"Flow",205,"B"
"04LG004",1985-02-12,"Flow",198,"B"
"04LG004",1985-02-13,"Flow",187,"B"
"04LG004",1985-02-14,"Flow",195,"B"
"04LG004",1985-02-15,"Flow",184,"B"
"04LG004",1985-02-16,"Flow",200,"B"
"04LG004",1985-02-17,"Flow",203,"B"
"04LG004",1985-02-18,"Flow",180,"B"
"04LG004",1985-02-19,"Flow",205,"B"
"04LG004",1985-02-20,"Flow",201,"B"
"04LG004",1985-02-21,"Flow",198,"B"
"04LG004",1985-02-22,"Flow",190,"B"
"04LG004",1985-02-23,"Flow",195,"B"
"04LG004",1985-02-24,"Flow",198,"B"
"04LG004",1985-02-25,"Flow",191,"B"
"04LG004",1985-02-26,"Flow",188,"B"
"04LG004",1985-02-27,"Flow",185,"B"
"04LG004",1985-02-28,"Flow",195,"B"
"04LG004",1985-03-01,"Flow",190,"B"
"04LG004",1985-03-02,"Flow",185,"B"
"04LG004",1985-03-03,"Flow",195,"B"
"04LG004",1985-03-04,"Flow",240,"B"
"04LG004",1985-03-05,"Flow",240,"B"
"04LG004",1985-03-06,"Flow",248,"B"
"04LG004",1985-03-07,"Flow",242,"B"
"04LG004",1985-03-08,"Flow",237,"B"
"04LG004",1985-03-09,"Flow",230,"B"
"04LG004",1985-03-10,"Flow",230,"B"
"04LG004",1985-03-11,"Flow",238,"B"
"04LG004",1985-03-12,"Flow",241,"B"
"04LG004",1985-03-13,"Flow",240,"B"
"04LG004",1985-03-14,"Flow",220,"B"
"04LG004",1985-03-15,"Flow",250,"B"
"04LG004",1985-03-16,"Flow",235,"B"
"04LG004",1985-03-17,"Flow",240,"B"
"04LG004",1985-03-18,"Flow",233,"B"
"04LG004",1985-03-19,"Flow",238,"B"
"04LG004",1985-03-20,"Flow",242,"B"
"04LG004",1985-03-21,"Flow",235,"B"
"04LG004",1985-03-22,"Flow",240,"B"
"04LG004",1985-03-23,"Flow",230,"B"
"04LG004",1985-03-24,"Flow",230,"B"
"04LG004",1985-03-25,"Flow",238,"B"
"04LG004",1985-03-26,"Flow",250,"B"
"04LG004",1985-03-27,"Flow",244,"B"
"04LG004",1985-03-28,"Flow",238,"B"
"04LG004",1985-03-29,"Flow",243,"B"
"04LG004",1985-03-30,"Flow",238,"B"
"04LG004",1985-03-31,"Flow",238,"B"
"04LG004",1985-04-01,"Flow",240,"B"
"04LG004",1985-04-02,"Flow",235,"B"
"04LG004",1985-04-03,"Flow",240,"B"
"04LG004",1985-04-04,"Flow",242,"B"
"04LG004",1985-04-05,"Flow",240,"B"
"04LG004",1985-04-06,"Flow",230,"B"
"04LG004",1985-04-07,"Flow",190,"B"
"04LG004",1985-04-08,"Flow",245,"B"
"04LG004",1985-04-09,"Flow",252,"B"
"04LG004",1985-04-10,"Flow",240,"B"
"04LG004",1985-04-11,"Flow",242,"B"
"04LG004",1985-04-12,"Flow",195,"B"
"04LG004",1985-04-13,"Flow",183,"B"
"04LG004",1985-04-14,"Flow",190,"B"
"04LG004",1985-04-15,"Flow",192,"B"
"04LG004",1985-04-16,"Flow",230,"B"
"04LG004",1985-04-17,"Flow",250,"B"
"04LG004",1985-04-18,"Flow",240,"B"
"04LG004",1985-04-19,"Flow",222,"B"
"04LG004",1985-04-20,"Flow",225,"B"
"04LG004",1985-04-21,"Flow",320,"B"
"04LG004",1985-04-22,"Flow",480,"B"
"04LG004",1985-04-23,"Flow",900,"B"
"04LG004",1985-04-24,"Flow",1800,"B"
"04LG004",1985-04-25,"Flow",3900,"B"
"04LG004",1985-04-26,"Flow",5900,"B"
"04LG004",1985-04-27,"Flow",6800,"B"
"04LG004",1985-04-28,"Flow",6400,"B"
"04LG004",1985-04-29,"Flow",5700,"B"
"04LG004",1985-04-30,"Flow",5200,"E"
"04LG004",1985-05-01,"Flow",5100,"E"
"04LG004",1985-05-02,"Flow",4900,"E"
"04LG004",1985-05-03,"Flow",4500,"E"
"04LG004",1985-05-04,"Flow",4200,"E"
"04LG004",1985-05-05,"Flow",3800,"E"
"04LG004",1985-05-06,"Flow",3450,"E"
"04LG004",1985-05-07,"Flow",3150,"E"
"04LG004",1985-05-08,"Flow",2860,"E"
"04LG004",1985-05-09,"Flow",2380,"A"
"04LG004",1985-05-10,"Flow",2560,NA
"04LG004",1985-05-11,"Flow",2520,NA
"04LG004",1985-05-12,"Flow",2540,NA
"04LG004",1985-05-13,"Flow",2610,NA
"04LG004",1985-05-14,"Flow",2480,NA
"04LG004",1985-05-15,"Flow",2550,NA
"04LG004",1985-05-16,"Flow",2500,NA
"04LG004",1985-05-17,"Flow",2460,NA
"04LG004",1985-05-18,"Flow",2570,NA
"04LG004",1985-05-19,"Flow",2630,NA
"04LG004",1985-05-20,"Flow",2540,NA
"04LG004",1985-05-21,"Flow",2300,NA
"04LG004",1985-05-22,"Flow",2250,NA
"04LG004",1985-05-23,"Flow",2030,NA
"04LG004",1985-05-24,"Flow",1840,NA
"04LG004",1985-05-25,"Flow",1760,NA
"04LG004",1985-05-26,"Flow",1680,NA
"04LG004",1985-05-27,"Flow",1470,NA
"04LG004",1985-05-28,"Flow",1260,NA
"04LG004",1985-05-29,"Flow",1310,NA
"04LG004",1985-05-30,"Flow",1130,NA
"04LG004",1985-05-31,"Flow",1040,NA
"04LG004",1985-06-01,"Flow",965,NA
"04LG004",1985-06-02,"Flow",973,NA
"04LG004",1985-06-03,"Flow",1070,NA
"04LG004",1985-06-04,"Flow",1200,NA
"04LG004",1985-06-05,"Flow",1250,NA
"04LG004",1985-06-06,"Flow",1090,NA
"04LG004",1985-06-07,"Flow",1060,NA
"04LG004",1985-06-08,"Flow",990,NA
"04LG004",1985-06-09,"Flow",941,NA
"04LG004",1985-06-10,"Flow",919,NA
"04LG004",1985-06-11,"Flow",871,NA
"04LG004",1985-06-12,"Flow",857,NA
"04LG004",1985-06-13,"Flow",852,NA
"04LG004",1985-06-14,"Flow",843,NA
"04LG004",1985-06-15,"Flow",800,NA
"04LG004",1985-06-16,"Flow",802,NA
"04LG004",1985-06-17,"Flow",750,NA
"04LG004",1985-06-18,"Flow",708,NA
"04LG004",1985-06-19,"Flow",701,NA
"04LG004",1985-06-20,"Flow",670,NA
"04LG004",1985-06-21,"Flow",629,NA
"04LG004",1985-06-22,"Flow",657,NA
"04LG004",1985-06-23,"Flow",623,NA
"04LG004",1985-06-24,"Flow",608,NA
"04LG004",1985-06-25,"Flow",613,NA
"04LG004",1985-06-26,"Flow",608,NA
"04LG004",1985-06-27,"Flow",615,NA
"04LG004",1985-06-28,"Flow",579,NA
"04LG004",1985-06-29,"Flow",560,NA
"04LG004",1985-06-30,"Flow",503,NA
"04LG004",1985-07-01,"Flow",442,NA
"04LG004",1985-07-02,"Flow",330,NA
"04LG004",1985-07-03,"Flow",272,NA
"04LG004",1985-07-04,"Flow",392,NA
"04LG004",1985-07-05,"Flow",401,NA
"04LG004",1985-07-06,"Flow",331,NA
"04LG004",1985-07-07,"Flow",329,NA
"04LG004",1985-07-08,"Flow",312,NA
"04LG004",1985-07-09,"Flow",301,NA
"04LG004",1985-07-10,"Flow",301,NA
"04LG004",1985-07-11,"Flow",261,NA
"04LG004",1985-07-12,"Flow",388,NA
"04LG004",1985-07-13,"Flow",416,NA
"04LG004",1985-07-14,"Flow",404,NA
"04LG004",1985-07-15,"Flow",366,NA
"04LG004",1985-07-16,"Flow",352,NA
"04LG004",1985-07-17,"Flow",394,NA
"04LG004",1985-07-18,"Flow",529,NA
"04LG004",1985-07-19,"Flow",575,NA
"04LG004",1985-07-20,"Flow",735,NA
"04LG004",1985-07-21,"Flow",894,"A"
"04LG004",1985-07-22,"Flow",1100,"E"
"04LG004",1985-07-23,"Flow",1300,"E"
"04LG004",1985-07-24,"Flow",1530,"E"
"04LG004",1985-07-25,"Flow",1510,"E"
"04LG004",1985-07-26,"Flow",1500,"E"
"04LG004",1985-07-27,"Flow",1400,"E"
"04LG004",1985-07-28,"Flow",1360,"E"
"04LG004",1985-07-29,"Flow",1200,"E"
"04LG004",1985-07-30,"Flow",1100,"E"
"04LG004",1985-07-31,"Flow",1010,"E"
"04LG004",1985-08-01,"Flow",900,"E"
"04LG004",1985-08-02,"Flow",700,"E"
"04LG004",1985-08-03,"Flow",580,"E"
"04LG004",1985-08-04,"Flow",500,"E"
"04LG004",1985-08-05,"Flow",470,"E"
"04LG004",1985-08-06,"Flow",450,"E"
"04LG004",1985-08-07,"Flow",550,"E"
"04LG004",1985-08-08,"Flow",540,"E"
"04LG004",1985-08-09,"Flow",560,"E"
"04LG004",1985-08-10,"Flow",600,"E"
"04LG004",1985-08-11,"Flow",660,"E"
"04LG004",1985-08-12,"Flow",680,"E"
"04LG004",1985-08-13,"Flow",740,"E"
"04LG004",1985-08-14,"Flow",800,"E"
"04LG004",1985-08-15,"Flow",840,"E"
"04LG004",1985-08-16,"Flow",800,"E"
"04LG004",1985-08-17,"Flow",787,"A"
"04LG004",1985-08-18,"Flow",707,NA
"04LG004",1985-08-19,"Flow",663,NA
"04LG004",1985-08-20,"Flow",615,NA
"04LG004",1985-08-21,"Flow",630,NA
"04LG004",1985-08-22,"Flow",582,NA
"04LG004",1985-08-23,"Flow",532,NA
"04LG004",1985-08-24,"Flow",493,NA
"04LG004",1985-08-25,"Flow",422,"E"
"04LG004",1985-08-26,"Flow",417,"E"
"04LG004",1985-08-27,"Flow",380,"E"
"04LG004",1985-08-28,"Flow",360,"E"
"04LG004",1985-08-29,"Flow",320,"E"
"04LG004",1985-08-30,"Flow",335,"E"
"04LG004",1985-08-31,"Flow",300,"E"
"04LG004",1985-09-01,"Flow",280,"E"
"04LG004",1985-09-02,"Flow",183,"E"
"04LG004",1985-09-03,"Flow",150,"E"
"04LG004",1985-09-04,"Flow",140,"E"
"04LG004",1985-09-05,"Flow",212,"E"
"04LG004",1985-09-06,"Flow",230,"E"
"04LG004",1985-09-07,"Flow",210,"E"
"04LG004",1985-09-08,"Flow",213,"E"
"04LG004",1985-09-09,"Flow",210,"E"
"04LG004",1985-09-10,"Flow",210,"E"
"04LG004",1985-09-11,"Flow",210,"E"
"04LG004",1985-09-12,"Flow",209,"E"
"04LG004",1985-09-13,"Flow",228,"E"
"04LG004",1985-09-14,"Flow",190,"E"
"04LG004",1985-09-15,"Flow",190,"E"
"04LG004",1985-09-16,"Flow",193,"E"
"04LG004",1985-09-17,"Flow",200,"E"
"04LG004",1985-09-18,"Flow",180,"E"
"04LG004",1985-09-19,"Flow",195,"E"
"04LG004",1985-09-20,"Flow",215,"E"
"04LG004",1985-09-21,"Flow",270,"E"
"04LG004",1985-09-22,"Flow",280,"E"
"04LG004",1985-09-23,"Flow",310,"E"
"04LG004",1985-09-24,"Flow",350,"E"
"04LG004",1985-09-25,"Flow",350,"E"
"04LG004",1985-09-26,"Flow",370,"E"
"04LG004",1985-09-27,"Flow",340,"E"
"04LG004",1985-09-28,"Flow",325,"E"
"04LG004",1985-09-29,"Flow",300,"E"
"04LG004",1985-09-30,"Flow",275,"E"
"04LG004",1985-10-01,"Flow",295,"E"
"04LG004",1985-10-02,"Flow",320,"E"
"04LG004",1985-10-03,"Flow",350,"E"
"04LG004",1985-10-04,"Flow",456,"E"
"04LG004",1985-10-05,"Flow",514,NA
"04LG004",1985-10-06,"Flow",638,NA
"04LG004",1985-10-07,"Flow",832,NA
"04LG004",1985-10-08,"Flow",839,NA
"04LG004",1985-10-09,"Flow",910,NA
"04LG004",1985-10-10,"Flow",978,NA
"04LG004",1985-10-11,"Flow",988,NA
"04LG004",1985-10-12,"Flow",975,NA
"04LG004",1985-10-13,"Flow",890,NA
"04LG004",1985-10-14,"Flow",818,NA
"04LG004",1985-10-15,"Flow",720,NA
"04LG004",1985-10-16,"Flow",794,NA
"04LG004",1985-10-17,"Flow",715,NA
"04LG004",1985-10-18,"Flow",720,NA
"04LG004",1985-10-19,"Flow",629,NA
"04LG004",1985-10-20,"Flow",653,NA
"04LG004",1985-10-21,"Flow",599,NA
"04LG004",1985-10-22,"Flow",570,NA
"04LG004",1985-10-23,"Flow",536,NA
"04LG004",1985-10-24,"Flow",529,NA
"04LG004",1985-10-25,"Flow",522,NA
"04LG004",1985-10-26,"Flow",521,NA
"04LG004",1985-10-27,"Flow",470,NA
"04LG004",1985-10-28,"Flow",529,NA
"04LG004",1985-10-29,"Flow",509,NA
"04LG004",1985-10-30,"Flow",509,NA
"04LG004",1985-10-31,"Flow",443,NA
"04LG004",1985-11-01,"Flow",419,NA
"04LG004",1985-11-02,"Flow",395,NA
"04LG004",1985-11-03,"Flow",421,NA
"04LG004",1985-11-04,"Flow",417,NA
"04LG004",1985-11-05,"Flow",585,NA
"04LG004",1985-11-06,"Flow",705,NA
"04LG004",1985-11-07,"Flow",798,NA
"04LG004",1985-11-08,"Flow",914,NA
"04LG004",1985-11-09,"Flow",902,NA
"04LG004",1985-11-10,"Flow",804,NA
"04LG004",1985-11-11,"Flow",746,NA
"04LG004",1985-11-12,"Flow",675,NA
"04LG004",1985-11-13,"Flow",601,NA
"04LG004",1985-11-14,"Flow",580,"B"
"04LG004",1985-11-15,"Flow",550,"B"
"04LG004",1985-11-16,"Flow",520,"B"
"04LG004",1985-11-17,"Flow",519,NA
"04LG004",1985-11-18,"Flow",504,NA
"04LG004",1985-11-19,"Flow",480,"B"
"04LG004",1985-11-20,"Flow",450,"B"
"04LG004",1985-11-21,"Flow",460,"B"
"04LG004",1985-11-22,"Flow",480,"B"
"04LG004",1985-11-23,"Flow",490,"B"
"04LG004",1985-11-24,"Flow",510,"B"
"04LG004",1985-11-25,"Flow",570,"B"
"04LG004",1985-11-26,"Flow",540,"B"
"04LG004",1985-11-27,"Flow",515,"B"
"04LG004",1985-11-28,"Flow",530,"B"
"04LG004",1985-11-29,"Flow",520,"B"
"04LG004",1985-11-30,"Flow",515,"B"
"04LG004",1985-12-01,"Flow",518,"B"
"04LG004",1985-12-02,"Flow",518,"B"
"04LG004",1985-12-03,"Flow",520,"B"
"04LG004",1985-12-04,"Flow",500,"B"
"04LG004",1985-12-05,"Flow",465,"B"
"04LG004",1985-12-06,"Flow",390,"B"
"04LG004",1985-12-07,"Flow",430,"B"
"04LG004",1985-12-08,"Flow",425,"B"
"04LG004",1985-12-09,"Flow",420,"B"
"04LG004",1985-12-10,"Flow",418,"B"
"04LG004",1985-12-11,"Flow",415,"B"
"04LG004",1985-12-12,"Flow",410,"B"
"04LG004",1985-12-13,"Flow",405,"B"
"04LG004",1985-12-14,"Flow",400,"B"
"04LG004",1985-12-15,"Flow",360,"B"
"04LG004",1985-12-16,"Flow",380,"B"
"04LG004",1985-12-17,"Flow",370,"B"
"04LG004",1985-12-18,"Flow",380,"B"
"04LG004",1985-12-19,"Flow",385,"B"
"04LG004",1985-12-20,"Flow",310,"B"
"04LG004",1985-12-21,"Flow",330,"B"
"04LG004",1985-12-22,"Flow",320,"B"
"04LG004",1985-12-23,"Flow",330,"B"
"04LG004",1985-12-24,"Flow",320,"B"
"04LG004",1985-12-25,"Flow",230,"B"
"04LG004",1985-12-26,"Flow",130,"B"
"04LG004",1985-12-27,"Flow",180,"B"
"04LG004",1985-12-28,"Flow",305,"B"
"04LG004",1985-12-29,"Flow",308,"B"
"04LG004",1985-12-30,"Flow",300,"B"
"04LG004",1985-12-31,"Flow",310,"B"
"04LG004",1986-01-01,"Flow",215,"B"
"04LG004",1986-01-02,"Flow",98,"B"
"04LG004",1986-01-03,"Flow",170,"B"
"04LG004",1986-01-04,"Flow",260,"B"
"04LG004",1986-01-05,"Flow",205,"B"
"04LG004",1986-01-06,"Flow",235,"B"
"04LG004",1986-01-07,"Flow",270,"B"
"04LG004",1986-01-08,"Flow",223,"B"
"04LG004",1986-01-09,"Flow",228,"B"
"04LG004",1986-01-10,"Flow",221,"B"
"04LG004",1986-01-11,"Flow",212,"B"
"04LG004",1986-01-12,"Flow",217,"B"
"04LG004",1986-01-13,"Flow",205,"B"
"04LG004",1986-01-14,"Flow",210,"B"
"04LG004",1986-01-15,"Flow",213,"B"
"04LG004",1986-01-16,"Flow",219,"B"
"04LG004",1986-01-17,"Flow",200,"B"
"04LG004",1986-01-18,"Flow",212,"B"
"04LG004",1986-01-19,"Flow",206,"B"
"04LG004",1986-01-20,"Flow",204,"B"
"04LG004",1986-01-21,"Flow",206,"B"
"04LG004",1986-01-22,"Flow",183,"B"
"04LG004",1986-01-23,"Flow",203,"B"
"04LG004",1986-01-24,"Flow",178,"B"
"04LG004",1986-01-25,"Flow",202,"B"
"04LG004",1986-01-26,"Flow",198,"B"
"04LG004",1986-01-27,"Flow",203,"B"
"04LG004",1986-01-28,"Flow",198,"B"
"04LG004",1986-01-29,"Flow",193,"B"
"04LG004",1986-01-30,"Flow",205,"B"
"04LG004",1986-01-31,"Flow",204,"B"
"04LG004",1986-02-01,"Flow",191,"B"
"04LG004",1986-02-02,"Flow",190,"B"
"04LG004",1986-02-03,"Flow",189,"B"
"04LG004",1986-02-04,"Flow",171,"B"
"04LG004",1986-02-05,"Flow",181,"B"
"04LG004",1986-02-06,"Flow",184,"B"
"04LG004",1986-02-07,"Flow",182,"B"
"04LG004",1986-02-08,"Flow",180,"B"
"04LG004",1986-02-09,"Flow",186,"B"
"04LG004",1986-02-10,"Flow",190,"B"
"04LG004",1986-02-11,"Flow",182,"B"
"04LG004",1986-02-12,"Flow",200,"B"
"04LG004",1986-02-13,"Flow",173,"B"
"04LG004",1986-02-14,"Flow",188,"B"
"04LG004",1986-02-15,"Flow",187,"B"
"04LG004",1986-02-16,"Flow",153,"B"
"04LG004",1986-02-17,"Flow",189,"B"
"04LG004",1986-02-18,"Flow",188,"B"
"04LG004",1986-02-19,"Flow",172,"B"
"04LG004",1986-02-20,"Flow",167,"B"
"04LG004",1986-02-21,"Flow",168,"B"
"04LG004",1986-02-22,"Flow",170,"B"
"04LG004",1986-02-23,"Flow",165,"B"
"04LG004",1986-02-24,"Flow",157,"B"
"04LG004",1986-02-25,"Flow",180,"B"
"04LG004",1986-02-26,"Flow",169,"B"
"04LG004",1986-02-27,"Flow",166,"B"
"04LG004",1986-02-28,"Flow",183,"B"
"04LG004",1986-03-01,"Flow",190,"B"
"04LG004",1986-03-02,"Flow",190,"B"
"04LG004",1986-03-03,"Flow",170,"B"
"04LG004",1986-03-04,"Flow",187,"B"
"04LG004",1986-03-05,"Flow",130,"B"
"04LG004",1986-03-06,"Flow",82,"B"
"04LG004",1986-03-07,"Flow",183,"B"
"04LG004",1986-03-08,"Flow",180,"B"
"04LG004",1986-03-09,"Flow",177,"B"
"04LG004",1986-03-10,"Flow",191,"B"
"04LG004",1986-03-11,"Flow",230,"B"
"04LG004",1986-03-12,"Flow",247,"B"
"04LG004",1986-03-13,"Flow",248,"B"
"04LG004",1986-03-14,"Flow",249,"B"
"04LG004",1986-03-15,"Flow",238,"B"
"04LG004",1986-03-16,"Flow",210,"B"
"04LG004",1986-03-17,"Flow",180,"B"
